#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2017-06-19 00:14:44
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2017-06-19 00:14:44 101.200.190.54 GET / - 8008 - 42.156.251.185 spiderman - 302 0 0 2370
2017-06-19 05:36:31 101.200.190.54 GET /css/icon/16/monitor_add.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 229
2017-06-19 05:36:31 101.200.190.54 GET /css/icon/16/cart.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 208
2017-06-19 05:36:32 101.200.190.54 GET /css/icon/16/page_edit.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 162
2017-06-19 05:36:32 101.200.190.54 GET /css/icon/16/cv.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 162
2017-06-19 05:36:32 101.200.190.54 GET /css/icon/16/issue.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 162
2017-06-19 05:36:32 101.200.190.54 GET /css/icon/16/coins_delete.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 134
2017-06-19 05:36:32 101.200.190.54 GET /css/icon/16/user_group.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 163
2017-06-19 05:36:35 101.200.190.54 GET /BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx RetailSalesType=M&navid=196 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 296
2017-06-19 05:36:35 101.200.190.54 GET /BlueVacation/View/RETAILSALESMGR/RetailSales/crud.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 202
2017-06-19 05:36:35 101.200.190.54 GET /scripts/easyui/datagrid-groupview.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 185
2017-06-19 05:36:35 101.200.190.54 POST /BlueVacation/Controller/RetailSalesHandler.ashx op=list&RetailSalesType=M 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 66
2017-06-19 05:36:35 101.200.190.54 GET /css/icon/16/door_open.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 185
2017-06-19 05:36:35 101.200.190.54 GET /css/icon/16/bullet_tick.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 185
2017-06-19 05:36:35 101.200.190.54 GET /css/icon/16/bullet_minus.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 146
2017-06-19 05:36:35 101.200.190.54 GET /css/icon/16/door.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 146
2017-06-19 05:36:37 101.200.190.54 GET /css/icon/16/cancel.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 138
2017-06-19 05:36:37 101.200.190.54 GET /BlueVacation/View/RETAILSALESMGR/RetailSales/Input.aspx op=add&RetailSalesType=M&_=1497850603049 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 138
2017-06-19 05:36:37 101.200.190.54 GET /js/jquery-autocomplete/lib/thickbox.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 67
2017-06-19 05:36:37 101.200.190.54 GET /uploadfile/RetailSales/ - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 403 14 0 121
2017-06-19 05:36:37 101.200.190.54 GET /css/crud-input.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 130
2017-06-19 05:36:37 101.200.190.54 GET /js/jquery-autocomplete/lib/thickbox-compressed.js _=1497850603348 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 28
2017-06-19 05:36:37 101.200.190.54 GET /js/jquery-autocomplete/jquery.autocomplete.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 150
2017-06-19 05:36:37 101.200.190.54 GET /js/jquery-autocomplete/lib/jquery.bgiframe.min.js _=1497850603273 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 329
2017-06-19 05:36:37 101.200.190.54 GET /images/loadingAnimation.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 404 0 2 180
2017-06-19 05:36:37 101.200.190.54 GET /js/jquery-autocomplete/jquery.autocomplete.js _=1497850603423 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 178
2017-06-19 05:36:38 101.200.190.54 GET /css/icon/16/application_get.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 191
2017-06-19 05:36:38 101.200.190.54 GET /Scripts/easyui/themes/default/images/datebox_arrow.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/Scripts/easyui/themes/default/easyui.css 200 0 0 191
2017-06-19 05:36:46 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=StoreName&q=z&limit=10&timestamp=1497850611583 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 43
2017-06-19 05:36:46 101.200.190.54 GET /js/jquery-autocomplete/indicator.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/js/jquery-autocomplete/jquery.autocomplete.css 404 0 2 13
2017-06-19 05:36:48 101.200.190.54 GET / - 8008 - 104.152.52.58 - - 302 0 0 1170
2017-06-19 05:36:51 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=StoreName&q=%E7%BB%BC%E5%90%88&limit=10&timestamp=1497850617263 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 21
2017-06-19 05:36:57 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=StoreName&q=%E7%BB%BC%E5%90%88%E5%85%AB%E5%8D%81%E5%85%AB&limit=10&timestamp=1497850623111 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 26
2017-06-19 05:37:07 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=Contacts&q=%E8%82%96&limit=10&timestamp=1497850632954 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 30
2017-06-19 05:37:10 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=Contacts&q=%E8%82%96%E5%B3%B0+&limit=10&timestamp=1497850636204 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 26
2017-06-19 05:37:12 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=Contacts&q=%E8%82%96%E5%B3%B0&limit=10&timestamp=1497850637315 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 26
2017-06-19 05:37:59 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=MobilePhone&q=137&limit=10&timestamp=1497850684283 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:52.0)+Gecko/20100101+Firefox/52.0 http://www.lansejiari.net:8008/ 200 0 0 43
2017-06-19 05:38:11 101.200.190.54 GET /css/icon/16/shape_ungroup.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 136
2017-06-19 05:38:11 101.200.190.54 GET /css/icon/16/user_business_boss.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 245
2017-06-19 05:38:11 101.200.190.54 GET /css/icon/16/billing.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 245
2017-06-19 05:38:13 101.200.190.54 GET /css/icon/16/building.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 14
2017-06-19 05:38:13 101.200.190.54 GET /css/icon/16/chart_organisation.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 187
2017-06-19 05:38:13 101.200.190.54 GET /css/icon/16/chart_organisation_add.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 187
2017-06-19 05:38:14 101.200.190.54 GET /BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx RetailSalesType=M&navid=196 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 190
2017-06-19 05:38:14 101.200.190.54 GET /BlueVacation/View/RETAILSALESMGR/RetailSales/crud.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 37
2017-06-19 05:38:14 101.200.190.54 GET /Scripts/jQuery.cookie.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 94
2017-06-19 05:38:14 101.200.190.54 GET /Scripts/easyui/easyloader.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 63
2017-06-19 05:38:14 101.200.190.54 GET /scripts/easyui/locale/easyui-lang-zh_CN.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 123
2017-06-19 05:38:14 101.200.190.54 GET /scripts/json2.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 198
2017-06-19 05:38:14 101.200.190.54 GET /scripts/easyui/themes/default/easyui.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 317
2017-06-19 05:38:14 101.200.190.54 GET /scripts/easyui/jquery.easyui.min.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 314
2017-06-19 05:38:14 101.200.190.54 GET /scripts/Business/Search.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 206
2017-06-19 05:38:14 101.200.190.54 GET /js/ace-export2excel.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 196
2017-06-19 05:38:14 101.200.190.54 GET /js/ace-print.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 207
2017-06-19 05:38:14 101.200.190.54 GET /scripts/easyui/datagrid-groupview.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 305
2017-06-19 05:38:15 101.200.190.54 GET /Scripts/easyui/plugins/jquery.parser.js - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 38
2017-06-19 05:38:15 101.200.190.54 POST /BlueVacation/Controller/RetailSalesHandler.ashx op=list&RetailSalesType=M 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 156
2017-06-19 05:38:15 101.200.190.54 GET /css/icon/16/door_open.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 41
2017-06-19 05:38:15 101.200.190.54 GET /css/icon/16/bullet_minus.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 43
2017-06-19 05:38:15 101.200.190.54 GET /css/icon/16/door.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 46
2017-06-19 05:38:15 101.200.190.54 GET /css/icon/16/pencil.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 138
2017-06-19 05:38:15 101.200.190.54 GET /css/icon/16/wrench_orange.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 133
2017-06-19 05:38:15 101.200.190.54 GET /css/icon/16/add.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 141
2017-06-19 05:38:15 101.200.190.54 GET /css/icon/16/bullet_tick.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/BlueVacation/View/RETAILSALESMGR/RetailSales/Default.aspx?RetailSalesType=M&navid=196 200 0 0 237
2017-06-19 05:38:17 101.200.190.54 GET /BlueVacation/View/RETAILSALESMGR/RetailSales/Input.aspx op=add&RetailSalesType=M&_=1497850722124 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 23
2017-06-19 05:38:17 101.200.190.54 GET /Scripts/easyui/themes/default/images/linkbutton_bg.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Scripts/easyui/themes/default/easyui.css 200 0 0 43
2017-06-19 05:38:17 101.200.190.54 GET /css/icon/16/cancel.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 164
2017-06-19 05:38:17 101.200.190.54 GET /js/jquery-autocomplete/lib/jquery.bgiframe.min.js _=1497850722480 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 213
2017-06-19 05:38:17 101.200.190.54 GET /uploadfile/RetailSales/ - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 403 14 0 221
2017-06-19 05:38:17 101.200.190.54 GET /js/jquery-autocomplete/lib/thickbox.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 25
2017-06-19 05:38:17 101.200.190.54 GET /js/jquery-autocomplete/jquery.autocomplete.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 97
2017-06-19 05:38:18 101.200.190.54 GET /css/crud-input.css - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 185
2017-06-19 05:38:18 101.200.190.54 GET /js/jquery-autocomplete/lib/thickbox-compressed.js _=1497850723312 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 196
2017-06-19 05:38:18 101.200.190.54 GET /js/jquery-autocomplete/jquery.autocomplete.js _=1497850723491 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 15
2017-06-19 05:38:18 101.200.190.54 GET /images/loadingAnimation.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 404 0 2 166
2017-06-19 05:38:20 101.200.190.54 GET /Scripts/easyui/themes/default/images/validatebox_warning.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Scripts/easyui/themes/default/easyui.css 200 0 0 198
2017-06-19 05:38:20 101.200.190.54 GET /css/icon/16/application_get.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/css/icon.css 200 0 0 198
2017-06-19 05:38:20 101.200.190.54 GET /Scripts/easyui/themes/default/images/combo_arrow.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Scripts/easyui/themes/default/easyui.css 200 0 0 199
2017-06-19 05:38:20 101.200.190.54 GET /Scripts/easyui/themes/default/images/datebox_arrow.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Scripts/easyui/themes/default/easyui.css 200 0 0 310
2017-06-19 05:38:28 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=StoreName&q=%E7%BB%BC%E5%90%88&limit=10&timestamp=1497850733397 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 25
2017-06-19 05:38:28 101.200.190.54 GET /js/jquery-autocomplete/indicator.gif - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/js/jquery-autocomplete/jquery.autocomplete.css 404 0 2 124
2017-06-19 05:38:31 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=StoreName&q=%E7%BB%BC%E5%90%88%E5%85%AB%E5%8D%81%E5%85%AB&limit=10&timestamp=1497850736131 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 17
2017-06-19 05:38:38 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=Contacts&q=%E8%82%96&limit=10&timestamp=1497850742836 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 22
2017-06-19 05:38:43 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=MobilePhone&q=137&limit=10&timestamp=1497850748591 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 21
2017-06-19 05:38:50 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=MobilePhone&q=1370115&limit=10&timestamp=1497850755996 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 33
2017-06-19 05:38:52 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=MobilePhone&q=13701159117&limit=10&timestamp=1497850757198 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 28
2017-06-19 05:39:01 101.200.190.54 GET /BlueVacation/Controller/RetailSalesHandler.ashx op=autocomplete&fn=MobilePhone&q=13701159177&limit=10&timestamp=1497850766154 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 15
2017-06-19 05:40:39 101.200.190.54 GET /Scripts/easyui/themes/default/images/calendar_arrows.png - 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+4.0;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/Scripts/easyui/themes/default/easyui.css 200 0 0 152
2017-06-19 05:47:38 101.200.190.54 GET /BlueVacation/View/RETAILSALESMGR/Payment/Default.aspx RetailSalesType=M&navid=250 8008 - 114.248.38.224 Mozilla/5.0+(Windows+NT+5.1;+rv:51.0)+Gecko/20100101+Firefox/51.0 http://www.lansejiari.net:8008/ 200 0 0 330
